x y
1 NA
455520.7 4950621.0
455436.7 4950594.0
455251.0 4950570.0
455144.2 4950530.0
455054.4 4950479.0
455004.0 4950432.0
454862.8 4950168.5
454783.2 4950017.5
454724.5 4949956.5
454704.1 4949923.5
454691.1 4949870.5
454664.8 4949687.5
454661.3 4949487.5
454643.2 4949394.0
454604.8 4949300.0
2 NA
454672.9 4953311.5
454654.4 4953208.0
454635.7 4953056.0
454629.7 4953028.5
454570.5 4952764.0
454515.4 4952449.0
454514.9 4952358.0
454552.4 4952274.0
454595.4 4952228.0
454600.3 4952207.0
454628.0 4952172.0
454650.7 4952123.0
454652.9 4952065.0
454642.0 4951953.0
454654.3 4951867.0
454704.4 4951765.0
454780.2 4951673.0
454792.5 4951635.0
454789.6 4951548.0
454748.4 4951462.0
454638.4 4951326.0
454564.3 4951255.0
454505.8 4951220.0
454343.1 4951216.0
454302.3 4951196.0
454259.0 4951158.5
454159.0 4951004.5
454120.4 4950923.5
454108.2 4950572.5
454073.6 4950301.5
454027.2 4950200.5
454017.3 4949771.0
454024.9 4949749.0
454093.0 4949652.0
454135.8 4949565.0
454189.0 4949534.0
454257.6 4949521.0
454503.6 4949425.0
454587.1 4949333.0
454604.8 4949300.0
3 NA
454604.8 4949300.0
454624.8 4949208.0
454639.8 4949173.0
454695.5 4949076.0
454713.1 4949056.0
454756.2 4949007.0
454849.9 4948933.0
4 NA
454849.9 4948933.0
454849.6 4948773.0
454869.5 4948706.0
454874.5 4948625.0
454937.8 4948559.0
454952.9 4948518.0
455006.3 4948462.0
455006.1 4948434.0
454983.2 4948406.0
454932.3 4948378.5
454901.8 4948346.5
454899.2 4948318.5
454980.3 4948236.5
454987.8 4948182.5
454964.8 4948066.5
455051.1 4947991.5
5 NA
455481.6 4951789.5
455476.4 4951720.5
455422.0 4951539.0
455421.3 4951442.0
455461.7 4951389.0
455517.4 4951358.0
455639.3 4951344.0
455730.5 4951316.0
455794.0 4951313.0
455933.9 4951356.5
456038.2 4951379.5
456091.4 4951368.5
456235.7 4951291.5
456316.7 4951224.5
456387.2 4951122.5
456407.1 4951071.5
456441.8 4950919.5
456466.4 4950317.0
456504.1 4950233.0
456526.4 4950132.0
456526.1 4950030.0
456545.9 4949938.0
456563.1 4949786.0
456595.8 4949689.0
456625.6 4949547.0
456650.6 4949440.5
456647.8 4949348.5
456601.5 4949204.5
456517.1 4948951.5
456427.7 4948794.5
456442.8 4948725.5
456485.6 4948650.0
456513.3 4948507.0
456513.2 4948431.0
456492.8 4948398.0
456401.3 4948389.0
456368.2 4948376.0
456324.9 4948328.0
456233.1 4948095.0
456217.8 4948072.0
456192.4 4948057.0
455879.7 4948026.5
455793.3 4948050.5
455762.8 4948050.5
455729.5 4948007.5
455681.4 4947969.5
455368.5 4947834.5
455348.2 4947850.5
455333.1 4947939.5
455246.7 4947970.5
455221.2 4947988.5
455160.3 4947983.5
455119.6 4948004.5
455079.1 4948006.5
455051.1 4947991.5
6 NA
460157.7 4948986.0
460157.8 4948964.0
460172.9 4948938.0
460172.6 4948816.0
460139.3 4948684.0
460139.0 4948545.5
460156.6 4948451.5
460156.4 4948301.5
460115.4 4948108.5
460079.7 4947994.5
460049.2 4947921.0
459977.8 4947818.0
459891.4 4947732.0
