x y
1 NA
454375.0 4953745.0
454745.0 4953735.0
455075.0 4953415.0
455075.0 4953415.0
455035.0 4953255.0
455265.0 4952995.0
455385.0 4952685.0
455585.0 4952475.0
455845.0 4951985.0
455835.0 4951785.0
456095.0 4951545.0
456385.0 4951455.0
456625.0 4951285.0
456835.0 4951245.0
457239.9 4951045.0
457239.9 4951045.0
457465.0 4950765.0
457445.0 4950705.0
457525.0 4950605.0
457715.0 4950485.0
457785.0 4950215.0
458005.0 4949975.0
458115.0 4949995.0
458235.0 4949945.0
458385.0 4949745.0
458385.0 4949745.0
458595.0 4949735.0
458685.0 4949835.0
459205.0 4949845.0
459475.0 4949935.0
459605.0 4949825.0
459825.0 4949745.0
460025.0 4949555.0
460135.0 4949585.0
460245.0 4949545.0
460245.0 4949545.0
460355.0 4949505.0
460425.0 4949375.0
460675.0 4949195.0
460695.0 4949095.0
460605.0 4948965.0
460595.0 4948865.0
460935.0 4948535.0
460955.0 4948445.0
460875.0 4948415.0
460845.0 4948185.0
460685.0 4947995.0
460715.0 4947835.0
460695.0 4947775.0
460625.0 4947755.0
460635.0 4947515.0
460545.0 4947445.0
460275.0 4947445.0
460085.0 4947335.0
459945.0 4946675.0
459945.0 4946675.0
459905.0 4946635.0
459995.0 4946455.0
460185.0 4946305.0
460005.0 4946135.0
459965.0 4945905.0
459845.0 4945815.0
459805.0 4945665.0
459575.0 4945505.0
459495.0 4945315.0
459385.0 4945305.0
459315.0 4945215.0
459305.0 4945085.0
459215.0 4945005.0
459215.0 4945005.0
459305.0 4944645.0
459495.0 4944445.0
459525.0 4944235.0
459675.0 4944145.0
459765.0 4944145.0
459875.0 4943975.0
459985.0 4943975.0
460115.0 4943835.0
460525.0 4943675.0
460525.0 4943675.0
460745.0 4943675.0
461095.0 4943495.0
461145.0 4943445.0
461185.0 4943155.0
461395.0 4942895.0
461305.0 4942485.0
460825.0 4942165.0
460855.0 4941745.0
460975.0 4941595.0
461065.0 4941555.0
461215.0 4941605.0
461545.0 4941535.0
461625.0 4941225.0
461625.0 4941225.0
461865.0 4941145.0
462085.0 4940855.0
462085.0 4940855.0
462175.0 4940875.0
462625.0 4941195.0
462795.0 4941115.0
462985.0 4941095.0
463105.0 4941185.0
463255.0 4941195.0
463355.0 4941265.0
463455.0 4941175.0
463645.0 4941215.0
464065.0 4941165.0
464215.0 4941245.0
464425.0 4941225.0
464495.0 4941355.0
464615.0 4941385.0
464705.0 4941385.0
464805.0 4941285.0
464805.0 4941235.0
465035.0 4940995.0
465085.0 4940855.0
465275.0 4940855.0
465275.0 4940855.0
465525.0 4940915.0
465625.0 4940845.0
465735.0 4940845.0
465845.0 4940915.0
465915.0 4940875.0
466055.0 4940975.0
466445.0 4941035.0
466735.0 4940995.0
466795.0 4940945.0
466945.0 4940955.0
467185.0 4940855.0
467445.0 4940885.0
467525.0 4940825.0
467665.0 4940825.0
467665.0 4940825.0
467735.0 4940885.0
467795.0 4941245.0
467885.0 4941335.0
468035.0 4941765.0
468385.0 4941975.0
468455.0 4941935.0
468605.0 4942095.0
468795.0 4942185.0
468875.0 4942295.0
469075.0 4942415.0
469205.0 4942565.0
469305.0 4942595.0
469465.0 4942805.0
469465.0 4942805.0
469755.0 4942895.0
469865.0 4942865.0
470135.0 4943115.0
470415.0 4943095.0
470605.0 4943175.0
470825.0 4943175.0
471145.0 4942835.0
471155.0 4942745.0
471225.0 4942675.0
471605.0 4942775.0
472365.0 4942715.0
472365.0 4942715.0
472435.0 4942735.0
472555.0 4942555.0
472525.0 4942355.0
472625.0 4942225.0
472625.0 4942225.0
472705.0 4942155.0
472935.0 4942105.0
473125.0 4942175.0
473355.0 4942045.0
473715.0 4941965.0
473775.0 4942045.0
473855.0 4942065.0
473935.0 4941995.0
473895.0 4941825.0
473915.0 4941455.0
474075.0 4941235.0
474155.0 4941235.0
474215.0 4941305.0
474355.0 4941305.0
474395.0 4941355.0
474715.0 4941375.0
475035.0 4941125.0
475105.0 4940965.0
475235.0 4940885.0
475235.0 4940885.0
475345.0 4940775.0
475305.0 4940625.0
475395.0 4940435.0
475325.0 4940415.0
475105.0 4940145.0
474895.0 4940075.0
474885.0 4940025.0
474885.0 4940025.0
474805.0 4939935.0
474785.0 4939385.0
474825.0 4939235.0
474965.0 4939085.0
474905.0 4938975.0
474905.0 4938835.0
475075.0 4938655.0
475075.0 4938455.0
475185.0 4938275.0
475405.0 4938065.0
475465.0 4937685.0
475525.0 4937735.0
475585.0 4937715.0
475685.0 4937585.0
475765.0 4937335.0
475905.0 4937315.0
475905.0 4937315.0
475915.0 4937125.0
475985.0 4937065.0
475865.0 4936885.0
476265.0 4936885.0
476385.0 4936965.0
476445.0 4936905.0
476455.0 4936535.0
476625.0 4936315.0
476645.0 4936145.0
476725.0 4936065.0
476725.0 4936005.0
476555.0 4935795.0
476545.0 4935675.0
476545.0 4935675.0
476825.0 4935395.0
477065.0 4935345.0
477265.0 4935125.0
477663.0 4934983.5
477912.0 4934722.5
478391.7 4934579.5
478487.6 4934473.5
478599.8 4934189.5
478832.5 4934091.5
479073.4 4933906.0
479365.0 4933441.2
479365.0 4933441.2
479325.0 4933315.0
479435.0 4933285.0
479535.0 4933165.0
479565.0 4933015.0
479665.0 4932975.0
479735.0 4933015.0
479625.0 4932805.0
479545.0 4932795.0
479455.0 4932515.0
479445.0 4932355.0
479395.0 4932295.0
479375.0 4931865.0
479455.0 4931775.0
479585.0 4931745.0
479655.0 4931655.0
479755.0 4931645.0
479835.0 4931465.0
479835.0 4931345.0
479985.0 4931145.0
479975.0 4931045.0
479815.0 4930855.0
479795.0 4930575.0
479795.0 4930575.0
479795.0 4930495.0
479615.0 4930335.0
479465.0 4930315.0
479385.0 4930335.0
479315.0 4930495.0
479045.0 4930525.0
478995.0 4930465.0
479045.0 4930325.0
478905.0 4930275.0
478695.0 4930325.0
478625.0 4930175.0
478665.0 4930125.0
478585.0 4930095.0
478515.0 4930125.0
478475.0 4929755.0
478695.0 4929695.0
478795.0 4929625.0
478805.0 4929525.0
479065.0 4929405.0
479065.0 4929405.0
479185.0 4929315.0
479095.0 4929075.0
479135.0 4928985.0
478995.0 4928875.0
479035.0 4928815.0
479005.0 4928615.0
479035.0 4928575.0
478975.0 4928515.0
479085.0 4928385.0
479075.0 4928285.0
479025.0 4928265.0
478995.0 4928155.0
478915.0 4928115.0
478815.0 4928115.0
478795.0 4928195.0
478735.0 4928215.0
478695.0 4928085.0
478565.0 4927995.0
478565.0 4927935.0
478395.0 4927715.0
478285.0 4927685.0
478215.0 4927545.0
478015.0 4927485.0
477745.0 4927485.0
477585.0 4927185.0
477605.0 4926905.0
477605.0 4926905.0
477535.0 4926815.0
477455.0 4926795.0
477395.0 4926625.0
477235.0 4926605.0
477215.0 4926485.0
477035.0 4926335.0
476875.0 4926305.0
476785.0 4926215.0
476985.0 4926175.0
477085.0 4926095.0
477085.0 4926035.0
476965.0 4925965.0
476925.0 4925635.0
477275.0 4925375.0
477275.0 4925295.0
477485.0 4924915.0
477425.0 4924735.0
477455.0 4924655.0
477365.0 4924595.0
477315.0 4924395.0
477315.0 4924395.0
477305.0 4924195.0
477405.0 4924155.0
477425.0 4924065.0
477555.0 4923985.0
477605.0 4923855.0
477775.0 4923795.0
477765.0 4923725.0
477765.0 4923725.0
477755.0 4923625.0
478165.0 4923615.0
478375.0 4923515.0
478585.0 4923505.0
478405.0 4923365.0
478295.0 4923405.0
478155.0 4923245.0
478175.0 4922965.0
477945.0 4922885.0
477885.0 4922795.0
477765.0 4922825.0
477675.0 4922785.0
477695.0 4922355.0
477645.0 4922285.0
477645.0 4922055.0
477705.0 4921915.0
477695.0 4921425.0
477765.0 4921315.0
477625.0 4921155.0
477625.0 4921155.0
477625.0 4921055.0
477735.0 4920965.0
477735.0 4920825.0
477825.0 4920625.0
